339,35,1275.1396484375,152.955078125
340,38,1275.416015625,170.1474609375
341,40,1276.2568359375,179.9912109375
342,42,1276.5498046875,184.330078125
343,43,1276.3564453125,191.2197265625
344,43,1275.982421875,193.2490234375
345,43,1275.2626953125,193.1318359375
346,43,1275.14453125,193.1220703125
347,43,1275.1875,193.1181640625
348,43,1275.7265625,193.291015625
349,43,1276.572265625,193.419921875
350,43,1277.015625,193.3466796875
351,43,1281.26171875,193.8720703125
352,43,1283.1513671875,194.00390625
353,43,1293.1796875,194.68359375
354,43,1295.15625,194.791015625
355,43,1296.11328125,194.8447265625
356,43,1295.9609375,194.8447265625
357,43,1296.5859375,194.859375
358,43,1296.884765625,194.9248046875
359,43,1298.068359375,195.0859375
360,43,1298.970703125,195.2431640625
361,43,1299.9794921875,195.51171875
362,43,1301.134765625,195.6240234375
363,43,1301.6640625,195.76953125
364,43,1302.4912109375,195.8359375
365,43,1303.533203125,196.0087890625
366,43,1304.2470703125,196.14453125
367,43,1304.9345703125,196.21875
368,43,1307.787109375,196.80078125
369,43,1314.0078125,196.51953125
370,43,1316.822265625,196.6494140625
371,43,1317.4462890625,196.6904296875
372,43,1318.22265625,196.6767578125
373,43,1318.421875,196.69921875
374,43,1319.1552734375,196.76171875
375,43,1319.1875,196.736328125
376,43,1319.4453125,196.68359375
377,43,1319.1298828125,196.6923828125
378,43,1319.5302734375,196.6396484375
379,43,1321.5859375,196.6943359375
380,43,1321.462890625,196.5517578125
381,43,1321.30859375,196.4921875
382,43,1321.486328125,196.5087890625
383,43,1321.7119140625,196.61328125
384,43,1322.234375,196.7216796875
385,43,1321.5712890625,196.5390625
386,43,1321.8349609375,196.5869140625
387,43,1322.7236328125,196.857421875
388,43,1321.5263671875,196.814453125
389,43,1321.958984375,196.8505859375
390,43,1322.12109375,197.00390625
391,43,1322.279296875,196.9775390625
392,43,1322.6162109375,197.056640625
393,43,1322.7294921875,197.1328125
394,43,1322.93359375,197.26953125
395,43,1323.3173828125,197.3212890625
396,43,1323.6826171875,197.337890625
397,43,1323.73046875,197.41015625
398,43,1323.7958984375,197.5244140625
399,43,1324.119140625,197.6689453125
400,43,1324.5361328125,197.6767578125
401,43,1323.423828125,197.2529296875
402,43,1324.3173828125,197.2802734375
403,43,1324.6875,197.248046875
404,43,1324.189453125,197.056640625
405,43,1323.048828125,196.6689453125
406,43,1322.498046875,196.5595703125
407,43,1322.466796875,196.666015625
408,43,1323.111328125,196.7783203125
409,43,1323.5595703125,196.8994140625
410,43,1323.3896484375,196.9375
411,43,1322.3388671875,196.9873046875
412,43,1322.48828125,196.9990234375
413,43,1323.00390625,197.056640625
414,43,1323.173828125,197.1318359375
415,43,1323.1337890625,197.2666015625
416,43,1323.1904296875,197.1962890625
417,43,1323.0068359375,196.8896484375
418,43,1324.1484375,196.8173828125
419,43,1324.3701171875,196.771484375
420,43,1324.9658203125,196.7119140625
421,43,1324.7421875,196.73828125
422,43,1324.8037109375,196.572265625
423,43,1324.2412109375,196.5556640625
424,43,1324.1669921875,196.57421875
425,43,1324.2470703125,196.5537109375
426,43,1324.564453125,196.6484375
427,43,1324.6328125,196.6787109375
428,43,1324.7822265625,196.73828125
429,43,1325.0048828125,196.8466796875
430,43,1325.703125,196.87109375
431,43,1325.6025390625,197.0791015625
432,43,1326.1669921875,197.1962890625
433,43,1327.9990234375,197.3623046875
434,43,1329.62890625,197.5732421875
435,43,1330.37109375,197.599609375
436,43,1330.0615234375,197.58203125
437,43,1330.509765625,197.6181640625
438,43,1330.4453125,197.6650390625
439,43,1330.748046875,197.5986328125
440,43,1330.931640625,197.6552734375
441,43,1331.134765625,197.7529296875
442,43,1331.4853515625,197.791015625
443,43,1332.0859375,197.962890625
444,43,1332.3798828125,197.9541015625
445,43,1332.6669921875,198.046875
446,43,1332.7470703125,198.111328125
447,43,1332.3671875,198.1552734375
448,43,1332.6689453125,198.2060546875
449,43,1333.064453125,198.201171875
450,43,1333.8798828125,198.154296875
451,43,1333.7900390625,198.2373046875
452,43,1333.451171875,198.0712890625
453,43,1333.5419921875,198.08203125
454,43,1332.7490234375,197.8876953125
455,43,1332.55078125,197.9013671875
456,43,1332.888671875,198.041015625
457,43,1332.0849609375,198.0029296875
458,43,1332.291015625,198.017578125
459,43,1332.35546875,198.080078125
460,43,1332.216796875,198.13671875
461,43,1332.2060546875,198.220703125
462,43,1332.048828125,198.267578125
463,43,1332.0361328125,198.22265625
464,43,1331.7451171875,198.2109375
465,43,1328.583984375,197.8173828125
466,43,1327.0009765625,197.7705078125
467,43,1327.455078125,197.8876953125
468,43,1327.5732421875,197.86328125
469,43,1327.29296875,197.775390625
470,43,1326.763671875,197.66796875
471,43,1326.0810546875,197.5166015625
472,43,1325.55078125,197.3798828125
473,43,1325.9189453125,197.51953125
474,43,1325.8330078125,197.4609375
475,43,1325.3544921875,197.3310546875
476,43,1325.1123046875,197.3369140625
477,43,1324.7578125,197.310546875
478,43,1324.5263671875,197.271484375
479,43,1323.6787109375,197.2109375
480,43,1323.8798828125,197.224609375
481,43,1296.0439453125,197.3603515625
482,43,1296.828125,197.294921875
483,43,1297.099609375,197.287109375
484,43,1296.2431640625,197.0908203125
485,43,1296.3466796875,197.0927734375
486,43,1296.6474609375,197.18359375
487,43,1296.4833984375,197.09765625
488,43,1296.5537109375,197.0224609375
489,43,1296.8759765625,197.0087890625
490,43,1296.96484375,197.111328125
491,43,1297.1376953125,197.1640625
492,43,1297.560546875,197.369140625
493,43,1297.9736328125,197.37890625
494,43,1298.40234375,197.5166015625
495,43,1298.7529296875,197.5166015625
496,43,1299.73828125,197.7294921875
497,43,1297.9462890625,197.21484375
498,43,1303.5400390625,197.2099609375
499,43,1306.2158203125,197.654296875
500,43,1308.2900390625,197.697265625
501,43,1309.1083984375,197.677734375
502,43,1309.3837890625,197.6826171875
503,43,1309.3759765625,197.6640625
504,43,1309.3251953125,197.5830078125
505,43,1309.0986328125,197.54296875
506,43,1309.0380859375,197.439453125
507,43,1309.0947265625,197.490234375
508,43,1309.08203125,197.4345703125
509,43,1309.0615234375,197.5029296875
510,43,1309.2978515625,197.623046875
511,43,1311.6025390625,197.75390625
512,43,1312.927734375,197.8984375
513,43,1316.8916015625,197.943359375
514,43,1317.6669921875,197.9580078125
515,43,1318.1923828125,198.0029296875
516,43,1318.673828125,198.009765625
517,43,1318.3583984375,197.974609375
518,43,1319.041015625,197.904296875
519,43,1318.876953125,197.9169921875
520,43,1318.7548828125,197.921875
521,43,1318.9892578125,197.908203125
522,43,1319.326171875,197.9658203125
523,43,1319.5791015625,198.1474609375
524,43,1320.1953125,198.271484375
525,43,1321.01953125,198.5068359375
526,43,1321.515625,198.619140625
527,43,1322.171875,198.6796875
528,43,1322.8701171875,198.83984375
529,43,1327.6552734375,198.869140625
530,43,1329.7294921875,198.9482421875
531,43,1330.4404296875,199.0185546875
532,43,1330.9365234375,199.001953125
533,43,1331.1826171875,199.0576171875
534,43,1331.291015625,199.046875
535,43,1331.3251953125,199.029296875
536,43,1331.0390625,198.9609375
537,43,1331.078125,198.9560546875
538,43,1331.2607421875,198.9423828125
539,43,1330.912109375,198.9716796875
540,43,1331.0869140625,198.923828125
541,43,1331.123046875,198.90234375
542,43,1331.3896484375,198.921875
543,43,1331.5703125,199.0263671875
544,43,1331.884765625,199.0625
545,43,1333.142578125,198.9169921875
546,43,1333.8095703125,198.9638671875
547,43,1334.2119140625,199.1142578125
548,43,1334.6875,199.0732421875
549,43,1334.693359375,199.1904296875
550,43,1334.8740234375,199.203125
551,43,1334.74609375,199.1796875
552,43,1334.853515625,199.1875
553,43,1334.8447265625,199.140625
554,43,1334.9697265625,199.1044921875
555,43,1334.7841796875,199.1142578125
556,43,1334.9921875,199.185546875
557,43,1335.048828125,199.3203125
558,43,1335.6455078125,199.4736328125
559,43,1336.0810546875,199.6728515625
560,43,1336.57421875,199.8994140625
561,43,1337.9140625,199.9638671875
562,42,1339.28515625,200.115234375
563,42,1340.4111328125,197.7587890625
564,42,1340.5595703125,197.6826171875
565,42,1340.771484375,197.705078125
566,42,1340.8330078125,197.7060546875
567,42,1340.83984375,197.73828125
568,42,1340.6962890625,197.65625
569,42,1340.7216796875,197.6640625
570,42,1340.4736328125,197.59765625
571,42,1340.5576171875,197.50390625
572,42,1340.3623046875,197.494140625
573,42,1340.3623046875,197.5556640625
574,42,1340.173828125,197.5546875
575,42,1340.4833984375,197.5625
576,42,1340.443359375,197.5791015625
577,42,1335.1845703125,196.9013671875
578,42,1335.537109375,196.87109375
579,42,1335.912109375,196.939453125
580,42,1336.26171875,196.8779296875
581,42,1336.478515625,196.9326171875
582,42,1336.580078125,196.8759765625
583,42,1337.0068359375,196.9921875
584,42,1336.8388671875,196.9755859375
585,42,1337.5146484375,197.0625
586,42,1337.7783203125,197.16015625
587,42,1338.240234375,197.220703125
588,42,1338.28125,197.314453125
589,42,1338.705078125,197.3330078125
590,42,1338.6796875,197.3447265625
591,42,1338.8896484375,197.419921875
592,42,1339.1669921875,197.5673828125
593,42,1339.68359375,197.5146484375
594,42,1339.740234375,197.421875
595,42,1340.458984375,197.5615234375
596,42,1340.4814453125,197.5859375
597,42,1340.7626953125,197.6015625
598,42,1340.8916015625,197.640625
599,42,1341.4208984375,197.845703125
600,42,1341.6259765625,197.890625
601,42,1341.8212890625,197.9619140625
602,42,1342.09375,198.0595703125
603,42,1342.0048828125,198.1533203125
604,42,1342.0517578125,198.1337890625
605,42,1342.337890625,198.2294921875
606,42,1342.60546875,198.234375
607,42,1342.3310546875,198.1650390625
608,42,1341.7373046875,198.037109375
609,42,1339.9755859375,197.4287109375
610,42,1340.5380859375,197.341796875
611,42,1340.6982421875,197.2666015625
612,42,1340.587890625,197.2099609375
613,42,1340.2978515625,197.236328125
614,42,1340.0517578125,197.2509765625
615,42,1340.0751953125,197.255859375
616,42,1340.056640625,197.228515625
617,42,1339.9189453125,197.26953125
618,42,1339.8642578125,197.3935546875
619,42,1339.9658203125,197.44140625
620,42,1340.212890625,197.4560546875
621,42,1339.9658203125,197.435546875
622,42,1340.2685546875,197.4814453125
623,42,1340.1533203125,197.5078125
624,42,1340.1142578125,197.478515625
625,42,1339.8916015625,197.2451171875
626,42,1340.1455078125,197.34375
627,42,1340.3798828125,197.375
628,42,1340.4228515625,197.4072265625
629,42,1340.3525390625,197.2734375
630,42,1340.1572265625,197.2998046875
631,42,1339.5546875,197.181640625
632,42,1339.6494140625,197.2392578125
633,42,1339.986328125,197.333984375
634,42,1340.166015625,197.4091796875
635,42,1340.2470703125,197.3701171875
636,42,1340.318359375,197.3486328125
637,42,1339.9091796875,197.2802734375
638,42,1339.8662109375,197.3740234375
639,42,1339.185546875,197.3486328125
640,42,1339.4765625,197.3515625
641,42,1319.25,198.74609375
642,42,1320.099609375,198.71484375
643,42,1320.6328125,198.7021484375
644,42,1320.7333984375,198.671875
645,42,1320.76171875,198.6923828125
646,42,1321.158203125,198.6318359375
647,42,1321.3984375,198.677734375
648,42,1321.884765625,198.8955078125
649,42,1322.1923828125,198.9150390625
650,42,1322.7802734375,199.08203125
651,42,1323.3310546875,199.1611328125
652,42,1324.0439453125,199.24609375
653,42,1324.7978515625,199.3720703125
654,42,1325.4736328125,199.4599609375
655,42,1326.193359375,199.591796875
656,42,1327.1376953125,199.76953125
657,42,1331.2646484375,199.625
658,42,1332.462890625,199.712890625
659,42,1333.2275390625,199.76171875
660,42,1333.7587890625,199.853515625
661,42,1334.2314453125,199.82421875
662,42,1333.421875,199.650390625
663,42,1333.810546875,199.7060546875
664,42,1333.830078125,199.9580078125
665,41,1334.5556640625,200.0068359375
666,41,1334.494140625,197.5234375
667,41,1334.7685546875,197.4873046875
668,41,1335.21875,197.615234375
669,41,1336.185546875,197.783203125
670,41,1336.7763671875,197.986328125
671,41,1340.1015625,198.283203125
672,41,1341.33984375,198.46875
673,41,1342.3310546875,198.0888671875
674,41,1344.1279296875,197.97265625
675,41,1346.3623046875,198.095703125
676,41,1345.525390625,197.7548828125
677,41,1345.783203125,197.6611328125
678,41,1346.6865234375,198.0390625
679,41,1346.0498046875,197.607421875
680,41,1346.2958984375,197.6142578125
681,41,1346.9306640625,197.90234375
682,41,1348.0234375,198.09375
683,41,1349.234375,198.228515625
684,41,1349.96875,198.3427734375
685,41,1350.69921875,198.4072265625
686,41,1351.9482421875,198.58984375
687,41,1352.71875,198.6552734375
688,41,1353.705078125,198.8017578125
689,41,1351.1689453125,198.0966796875
690,41,1353.884765625,198.1376953125
691,41,1355.9375,198.7080078125
692,41,1355.1279296875,198.2900390625
693,41,1355.7568359375,198.1796875
694,41,1356.7333984375,198.390625
695,41,1355.56640625,198.013671875
696,41,1355.3701171875,198.0390625
697,41,1356.4443359375,198.2880859375
698,41,1357.1884765625,198.287109375
699,41,1357.509765625,198.330078125
700,41,1358.208984375,198.2119140625
701,41,1358.513671875,198.3564453125
702,41,1359.48046875,198.4873046875
703,41,1360.083984375,198.6220703125
704,41,1360.1767578125,198.70703125
705,41,1356.8095703125,198.1103515625
706,41,1356.48046875,198.169921875
707,41,1358.6669921875,198.5556640625
708,41,1359.626953125,198.603515625
709,41,1358.3828125,198.2587890625
710,41,1358.677734375,198.1162109375
711,41,1359.3740234375,198.3896484375
712,41,1359.91796875,198.3251953125
713,41,1359.7880859375,198.3330078125
714,41,1360.3134765625,198.439453125
715,41,1360.34375,198.458984375
716,41,1361.1318359375,198.6640625
717,41,1361.515625,198.7333984375
718,41,1362.2548828125,198.8818359375
719,41,1362.865234375,199.0419921875
720,41,1363.0419921875,199.0244140625
721,41,1360.1943359375,198.2919921875
722,41,1360.45703125,198.2509765625
723,41,1362.8837890625,198.75
724,41,1361.513671875,198.4619140625
725,41,1360.8779296875,198.2216796875
726,41,1361.533203125,198.4755859375
727,41,1360.3212890625,198.1728515625
728,41,1359.4501953125,198.056640625
729,41,1359.6025390625,198.2158203125
730,41,1357.92578125,197.7275390625
731,41,1357.376953125,197.5869140625
732,41,1357.8564453125,197.876953125
733,41,1358.26171875,197.8447265625
734,41,1358.19140625,197.841796875
735,41,1357.7822265625,197.9794921875
736,41,1358.4951171875,198.2587890625
737,41,1356.345703125,197.814453125
738,41,1356.412109375,197.6708984375
739,41,1357.6845703125,197.7890625
740,41,1357.3681640625,197.8544921875
741,41,1356.9404296875,197.66796875
742,41,1356.7431640625,197.685546875
743,41,1356.328125,197.544921875
744,41,1355.2529296875,197.4697265625
745,41,1354.677734375,197.2802734375
746,41,1353.2470703125,197.2138671875
747,41,1352.0673828125,197.2060546875
748,41,1351.7421875,197.12109375
3488,46,657.736328125,59.85546875
3489,51,666.53125,66.197265625
3490,56,654.8505859375,69.47265625
3491,61,651.9921875,75.4892578125
3492,66,654.294921875,83.1484375
3493,71,662.8271484375,91.9765625
3494,76,659.892578125,103.34765625
3495,81,650.8173828125,114.6142578125
3496,86,644.544921875,134.6787109375
3497,90,652.072265625,166.95703125
3498,90,635.4833984375,198.3427734375
3499,90,622.044921875,192.5703125
3500,90,618.13671875,192.4462890625
3501,90,624.798828125,195.9140625
3502,91,613.73046875,191.3115234375
3503,91,606.2001953125,196.9638671875
3504,91,602.7197265625,195.353515625
3505,91,603.0244140625,197.603515625
3506,92,594.1875,191.9677734375
